Ano;ProcessoSeletivo;Curso;SiglaModalidadeVaga;ModalidadeVaga;Semestre;NrVagas
2020;Vestibular;Serviço Social - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;Vestibular;Serviço Social - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2020;Vestibular;Serviço Social - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;Vestibular;Serviço Social - Noturno;L3/L5;Egresso de Escola Pública;1;1
2020;Vestibular;Serviço Social - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;Vestibular;Serviço Social - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2020;Vestibular;Teatro;AC/A0;Ampla Concorrência;1;7
2020;Vestibular;Teatro;L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;Vestibular;Teatro;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;Vestibular;Teatro;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;Vestibular;Teatro;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;Vestibular;Teatro;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;Vestibular;Teatro;L3/L5;Egresso de Escola Pública;1;1
2020;Vestibular;Teatro;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;Vestibular;Teatro;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;Vestibular;Teatro - Licenciatura;AC/A0;Ampla Concorrência;1;5
2020;Vestibular;Teatro - Licenciatura;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;Vestibular;Teatro - Licenciatura;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;Vestibular;Teatro - Licenciatura;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;Vestibular;Teatro - Licenciatura;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;Vestibular;Teatro - Licenciatura;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;Vestibular;Zootecnia;AC/A0;Ampla Concorrência;1;9
2020;Vestibular;Zootecnia;AC/A0;Ampla Concorrência;2;8
2020;Vestibular;Zootecnia;L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;Vestibular;Zootecnia;L1;Egresso de Escola Pública - Renda Inferior;2;1
2020;Vestibular;Zootecnia;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2020;Vestibular;Zootecnia;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;Vestibular;Zootecnia;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;Vestibular;Zootecnia;L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2020;Vestibular;Zootecnia;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;Vestibular;Zootecnia;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2020;Vestibular;Zootecnia;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;Vestibular;Zootecnia;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2020;Vestibular;Zootecnia;L3/L5;Egresso de Escola Pública;1;1
2020;Vestibular;Zootecnia;L3/L5;Egresso de Escola Pública;2;1
2020;Vestibular;Zootecnia;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;Vestibular;Zootecnia;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2020;Vestibular;Zootecnia;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;Vestibular;Zootecnia;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;6
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;12
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;12
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;2;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;2;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;6
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;6
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ADMINISTRAÇÃO PÚBLICA E SOCIAL - Bacharelado - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;7
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;AGRONOMIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;8
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;8
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;2
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARQUITETURA E URBANISMO - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;4
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2020;SISU - Ingresso Edição 1;ARQUIVOLOGIA - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;AC/A0;Ampla Concorrência;1;6
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L3/L5;Egresso de Escola Pública;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Bacharelado Integral;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;AC/A0;Ampla Concorrência;1;6
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L1;Egresso de Escola Pública - Renda Inferior;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L3/L5;Egresso de Escola Pública;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2020;SISU - Ingresso Edição 1;ARTES VISUAIS - Licenciatura Integral;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2020;SISU - Ingresso Edição 1;BIBLIOTECONOMIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;5
